2025-09-09 13:04:58,816 - root - INFO Start serverless measurement!
2025-09-09 13:04:58,816 - root - INFO Master: Node(hostname='master-node', ip='192.168.17.161', interface='ens33'), Workers: [Node(hostname='cloud-node', ip='192.168.17.162', interface='ens33'), Node(hostname='edge-node', ip='192.168.17.163', interface='ens33')]
2025-09-09 13:04:58,816 - root - INFO Loading config of 'WebMeasuring'
2025-09-09 13:04:58,817 - root - INFO Sceanario: Response time of web service when pod in warm status
2025-09-09 13:04:58,817 - root - INFO Replicas: 1, Repeat time: 1/1, Instance: cloud-node
2025-09-09 13:04:58,817 - root - INFO Ensuring directory exists: 'result/1_1_curl/cloud-node'
2025-09-09 13:04:58,817 - root - INFO File ensured: 'result/1_1_curl/cloud-node/x86_d9m9y2025_13h4_rep1.csv'
2025-09-09 13:04:58,831 - root - INFO Knative Service 'measure-web' already exists. Patching...
2025-09-09 13:04:58,846 - root - INFO Knative Service 'measure-web' patched successfully.
2025-09-09 13:04:58,859 - root - WARNING No pods found for ksvc 'measure-web'.
2025-09-09 13:04:58,860 - root - INFO Waiting for pods to be ready ...
2025-09-09 13:05:00,891 - root - INFO All pods ready!
2025-09-09 13:05:20,892 - root - INFO Start collecting response time when pod in warm status
2025-09-09 13:05:23,020 - root - INFO Collecting metrics successfully!
2025-09-09 13:05:25,046 - root - INFO Collecting metrics successfully!
2025-09-09 13:05:27,072 - root - INFO Collecting metrics successfully!
2025-09-09 13:05:31,114 - root - INFO Collecting metrics successfully!
2025-09-09 13:05:33,141 - root - INFO Collecting metrics successfully!
2025-09-09 13:05:35,167 - root - INFO Collecting metrics successfully!
2025-09-09 13:05:39,195 - root - INFO Collecting metrics successfully!
2025-09-09 13:05:41,221 - root - INFO Collecting metrics successfully!
2025-09-09 13:05:43,247 - root - INFO Collecting metrics successfully!
2025-09-09 13:05:47,279 - root - INFO Collecting metrics successfully!
2025-09-09 13:05:49,280 - root - INFO End collecting response time when pod in warm status
2025-09-09 13:05:49,280 - root - INFO Start plot response time of web service
2025-09-09 13:05:52,231 - root - INFO Attempting to delete Knative Service 'measure-web' in namespace 'serverless'...
2025-09-09 13:05:52,242 - root - INFO service.serving.knative.dev 'measure-web' deleted
2025-09-09 13:07:17,081 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:19,101 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:21,119 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:23,136 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:25,154 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:27,172 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:29,190 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:31,208 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:33,225 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:35,243 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:37,261 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:39,279 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:41,297 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:43,314 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:45,332 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:47,349 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:49,366 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:51,384 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:53,401 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:55,418 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:57,436 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:07:59,454 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:01,473 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:03,490 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:05,508 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:07,526 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:09,544 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:11,560 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:13,578 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:15,596 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:17,613 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:19,632 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:21,649 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:23,667 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:25,684 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:27,701 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:29,720 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:31,739 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:33,756 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:35,774 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:37,791 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:39,809 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:41,826 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:43,845 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:45,862 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:47,879 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:49,896 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:51,914 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:53,936 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:55,954 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:57,972 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:08:59,989 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:02,008 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:04,025 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:06,043 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:08,061 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:10,079 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:12,098 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:14,116 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:16,134 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:18,151 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:20,169 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:22,187 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:24,205 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:26,222 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:28,239 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:30,256 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:32,274 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:34,291 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:36,310 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:38,327 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:40,345 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:42,362 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:44,380 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:46,397 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:48,416 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:50,433 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:52,450 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:54,467 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:56,485 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:09:58,504 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:00,522 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:02,540 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:04,557 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:06,575 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:08,593 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:10,611 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:12,629 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:14,646 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:16,663 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:18,681 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:20,699 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:22,716 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:24,734 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:26,752 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:28,769 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:30,787 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:32,805 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:34,822 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:36,841 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:38,859 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:40,877 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:42,895 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:44,913 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:46,931 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:48,951 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:50,970 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:52,987 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:55,000 - root - WARNING No pods found for ksvc 'measure-web'.
2025-09-09 13:10:55,000 - root - INFO Waiting for all pods in ksvc measure-web, namespace serverless to be deleted ...
2025-09-09 13:10:57,000 - root - INFO All pods in ksvc measure-web, namespace serverless successfully deleted from the cluster.
2025-09-09 13:11:17,001 - root - INFO End sceanario: Response time of web service when pod in warm status
2025-09-09 13:11:17,002 - root - INFO Measurement successfully, took 0:06:18.185267
2025-09-09 13:12:26,394 - root - INFO Start serverless measurement!
2025-09-09 13:12:26,394 - root - INFO Master: Node(hostname='master-node', ip='192.168.17.161', interface='ens33'), Workers: [Node(hostname='cloud-node', ip='192.168.17.162', interface='ens33'), Node(hostname='edge-node', ip='192.168.17.163', interface='ens33')]
2025-09-09 13:12:26,394 - root - INFO Loading config of 'WebMeasuring'
2025-09-09 13:12:26,394 - root - INFO Sceanario: Collecting CPU/RAM usage when pod in warm status
2025-09-09 13:12:26,394 - root - INFO Replicas: 1, Repeat time: 1/1, Instance: cloud-node
2025-09-09 13:12:26,394 - root - INFO Ensuring directory exists: 'result/1_2_resource_web/cloud-node'
2025-09-09 13:12:26,395 - root - INFO File ensured: 'result/1_2_resource_web/cloud-node/x86_d9m9y2025_13h12_rep1.csv'
2025-09-09 13:12:26,408 - root - INFO Knative Service 'measure-web' not found. Creating...
2025-09-09 13:12:26,420 - root - INFO Knative Service 'measure-web' created successfully.
2025-09-09 13:12:26,433 - root - WARNING No pods found for ksvc 'measure-web'.
2025-09-09 13:12:26,433 - root - INFO Waiting for pods to be ready ...
2025-09-09 13:12:28,455 - root - INFO All pods ready!
2025-09-09 13:12:48,455 - root - INFO Start query prometheus to get hardware information when running web service
2025-09-09 13:12:48,572 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:48,595 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:49,095 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:49,106 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:49,606 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:49,614 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:50,114 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:50,121 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:50,621 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:50,631 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:51,132 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:51,144 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:51,644 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:51,651 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:52,152 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:52,158 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:52,659 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:52,665 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:53,166 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:53,173 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:53,673 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:53,684 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:54,184 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:54,191 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:54,691 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:54,698 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:55,199 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:55,205 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:55,705 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:55,710 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:56,211 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:56,216 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:56,716 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:56,727 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:57,228 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:57,234 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:57,734 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:57,741 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:58,241 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:58,247 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:58,748 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:58,755 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:59,255 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:59,267 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:12:59,767 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:12:59,775 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:00,275 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:00,282 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:00,783 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:00,789 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:01,289 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:01,295 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:01,796 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:01,803 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:02,304 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:02,313 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:02,814 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:02,819 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:03,320 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:03,325 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:03,826 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:03,834 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:04,334 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:04,340 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:04,840 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:04,850 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:05,350 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:05,357 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:05,858 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:05,864 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:06,365 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:06,372 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:06,872 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:06,878 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:07,379 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:07,388 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:07,888 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:07,895 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:08,395 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:08,401 - root - INFO Collecting prometheus metrics successfully!
2025-09-09 13:13:08,901 - root - INFO Collecting prometheus metrics ...
2025-09-09 13:13:08,907 - root - INFO Collecting prometheus metrics successfully!
